,temp,clouds_all,traffic_volume,day_sin,day_cos
0,0.7600188590287602,0.0,0.7587554067252685,0.14644660940484167,0.8535533905913892
1,0.7381738173817385,0.0,0.5607646155992744,0.2499999999954065,0.9330127018895673
2,0.6988841741316993,0.0,0.4635133249616297,0.37059047744809526,0.9829629131443616
3,0.668238252396669,0.0,0.37002930096274594,0.49999999999669403,1.0
4,0.6430928807166434,0.0,0.32510115808567047,0.6294095225455181,0.9829629131460729
5,0.644035832154644,0.0,0.27389423747732666,0.7499999999988674,0.9330127018928733
6,0.6465503693226462,0.0,0.13994697921026927,0.853553390590483,0.8535533905960646
7,0.6423070878516426,0.0,0.07632203153341706,0.9330127018925645,0.7499999999994023
8,0.6380638063806381,0.0,0.03781219478163807,0.9829629131440298,0.6294095225531426
9,0.6251768033946257,0.0,0.023440770196735034,1.0,0.5000000000045877
10,0.6135470689926144,0.0,0.0393470071159481,0.9829629131445214,0.37059047744869195
11,0.6204620462046209,0.0,0.09725129063764476,0.9330127018935142,0.25000000000224265
12,0.6261197548326263,0.0,0.34533277521975725,0.8535533905969709,0.14644660941042337
13,0.6228194247996233,0.0,0.7547090832984512,0.7500000000005123,0.06698729810807641
14,0.6251768033946257,0.0,0.8634017022464071,0.6294095225543808,0.017037086856301953
15,0.6331918906176335,0.0,0.7191293428212641,0.5000000000058693,0.0
16,0.6386924406726382,0.0,0.6389005162550578,0.3705904774499299,0.017037086855146932
17,0.6467075278956469,0.0,0.5957862425003488,0.2500000000033526,0.06698729810584508
18,0.6842684268426846,0.0,0.6270406027626622,0.14644660941132964,0.14644660940212284
19,0.7141285557127142,0.0,0.6425282544997907,0.06698729810871723,0.2499999999983778
20,0.7573471632877573,0.0,0.6041579461420399,0.017037086856633687,0.3705904774443813
21,0.7881502435957883,0.08,0.6790846937351751,0.0,0.5000000000001249
22,0.8021373565928029,0.08,0.7074089577228966,0.017037086854815198,0.6294095225488321
23,0.8027659908848039,0.08,0.7873587275010464,0.06698729810520421,0.7499999999955375
24,0.7821782178217833,0.24,0.685782056648528,0.14644660940636145,0.8535533905929089
25,0.7648907747917648,0.24,0.6176922003627738,0.24999999999726785,0.9330127018906419
26,0.73000157158573,0.24,0.4855588112180829,0.37059047744314333,0.9829629131430346
27,0.71035674996071,0.36,0.3954234686758756,0.49999999999884326,1.0
28,0.6999842841427006,0.36,0.5035579740477186,0.6294095225475941,0.9829629131455165
29,0.6911834040546911,0.36,0.3249616296916423,0.7499999999944275,0.9330127018954366
30,0.6792393525066793,0.2,0.22519882796149016,0.8535533905920027,0.8535533905945448
31,0.6731101681596736,0.2,0.15096972233849587,0.9330127018900011,0.750000000003842
32,0.6633663366336644,0.2,0.09250732524068649,0.9829629131445861,0.6294095225510666
33,0.6616375923306621,0.56,0.07715920189758617,1.0,0.5000000000024384
34,0.6474933207606477,0.56,0.04674201199944189,0.9829629131458483,0.37059047745364393
35,0.6423070878516426,0.56,0.055671829217245714,0.9330127018924395,0.2500000000003813
36,0.6404211849756405,0.24,0.11790149295381612,0.8535533905954511,0.14644660940890358
37,0.637435172088638,0.24,0.21515278359146087,0.750000000004952,0.06698729811063975
38,0.6360207449316362,0.24,0.33793777033626343,0.6294095225523046,0.017037086855745676
39,0.6405783435486403,0.2,0.4672805916003907,0.50000000000372,0.0
40,0.6553512494106548,0.0,0.5085809962327333,0.37059047745488194,0.01703708685382005
41,0.6665095080936667,0.0,0.5547648946560625,0.25000000000149125,0.06698729810691967
42,0.6925978312116929,0.0,0.6026231338077298,0.14644660940980986,0.14644660940364262
43,0.7527895646707532,0.12,0.6200641830612529,0.06698729810764259,0.25000000000023914
44,0.792236366493793,0.12,0.6010883214734198,0.01703708685607741,0.37059047744645734
45,0.8079522237938082,0.12,0.5826705734616994,0.0,0.4999999999949983
46,0.8191104824768192,0.0,0.5927166178317287,0.017037086855371475,0.6294095225509081
47,0.8587144428728588,0.0,0.5575554625366261,0.06698729810627885,0.7499999999973987
48,0.7994656608518,0.0,0.5321612948234965,0.14644660940273635,0.8535533905892838
49,0.77982083922678,0.0,0.5144411887819171,0.2499999999991292,0.9330127018917165
50,0.7411598302687419,0.0,0.4633737965676015,0.37059047744521934,0.9829629131435909
51,0.7105139085337115,0.0,0.3940281847355937,0.4999999999937166,1.0
52,0.6973125884016977,0.0,0.373098925631366,0.6294095225496701,0.9829629131449602
53,0.7034417727487035,0.0,0.40016743407283384,0.7499999999962887,0.9330127018943619
54,0.6647807637906653,0.0,0.2863122645458351,0.8535533905935224,0.853553390593025
55,0.6665095080936667,0.32,0.2345472303613785,0.9330127018910757,0.7500000000019809
56,0.6500078579286499,0.32,0.09250732524068649,0.9829629131432591,0.6294095225560187
57,0.6421499292786428,0.32,0.07715920189758617,1.0,0.5000000000002891
58,0.6342920006286348,0.08,0.04185851820845542,0.9829629131452919,0.3705904774515679
59,0.6267483891246264,0.08,0.03725408120552533,0.9330127018950027,0.25000000000482114
60,0.6204620462046209,0.08,0.06097390819031673,0.8535533905939314,0.1464466094073838
61,0.6154329718686156,0.0,0.11120413004046324,0.7500000000030907,0.06698729810956511
62,0.6115040075436116,0.0,0.16896888516813172,0.6294095225572567,0.01703708685707256
63,0.6226622662266226,0.0,0.2644063066834101,0.5000000000015707,0.0
64,0.6399497092566402,0.0,0.3657039207478722,0.37059047745280593,0.017037086854376327
65,0.6834826339776838,0.0,0.4854192828240547,0.24999999999962996,0.06698729810799431
66,0.7435172088637434,0.0,0.5258825170922282,0.14644660940829007,0.14644660940516235
67,0.8035517837498038,0.0,0.537044788614483,0.06698729811020593,0.2499999999957993
68,0.8337262297658339,0.0,0.5484861169247942,0.017037086855521133,0.37059047744853335
69,0.8374980355178381,0.0,0.5462536626203432,0.0,0.49999999999714756
70,0.8393839383938402,0.08,0.548346588530766,0.017037086854044592,0.6294095225459561
71,0.8659437372308667,0.08,0.589088879586996,0.06698729810735349,0.7499999999992601
72,0.8203677510608203,0.08,0.5977396400167434,0.14644660940425608,0.8535533905908037
73,0.7925506836397926,0.0,0.5345332775219757,0.24999999999468936,0.9330127018891532
74,0.7355021216407356,0.0,0.5689967908469373,0.37059047744729534,0.9829629131441471
75,0.7029702970297032,0.0,0.43365424863959817,0.49999999999586586,1.0
76,0.6886688668866889,0.0,0.2898004743965397,0.6294095225517461,0.982962913144404
77,0.6756247053276758,0.0,0.18906097390819032,0.7499999999981501,0.9330127018932873
78,0.6639949709256645,0.0,0.11790149295381612,0.8535533905898973,0.8535533905966501
79,0.6647807637906653,0.0,0.0612529649783731,0.9330127018921504,0.7500000000001195
80,0.6595945308816602,0.0,0.04102134784428631,0.9829629131438155,0.6294095225539427
81,0.6511079679396512,0.0,0.021068787498255897,1.0,0.5000000000054158
82,0.6509508093666514,0.0,0.031812473838426114,0.9829629131447357,0.37059047744949186
83,0.6154329718686156,0.0,0.10311148318682853,0.9330127018939283,0.25000000000295985
84,0.6352349520666354,0.0,0.35523929119575837,0.8535533905975565,0.14644660941100895
85,0.6390067578186396,0.0,0.7559648388447049,0.7500000000012295,0.06698729810849047
86,0.6361779035046369,0.0,0.8306125296497837,0.6294095225551807,0.01703708685651628
87,0.6501650165016506,0.0,0.6641551555741593,0.4999999999994215,0.0
88,0.6666666666666674,0.0,0.6089019115389982,0.37059047745072987,0.017037086854932548
89,0.7185289957567194,0.0,0.5480675317427096,0.2500000000040698,0.06698729810543097
90,0.7727487034417728,0.0,0.5809962327333612,0.14644660940677034,0.14644660940668214
91,0.8337262297658339,0.0,0.5934142598018697,0.06698729810913134,0.2499999999976606
92,0.8573000157158579,0.0,0.583926329007953,0.017037086856848016,0.37059047744358137
93,0.8503850385038505,0.0,0.6149016324822101,0.0,0.4999999999992968
94,0.8448844884488449,0.0,0.7068508441467839,0.01703708685460087,0.6294095225480321
95,0.8725443972968736,0.0,0.8925631365982978,0.06698729810479015,0.7499999999948203
96,0.8294829482948303,0.0,0.8234965815543462,0.14644660940577586,0.8535533905923234
97,0.8040232594688042,0.0,0.5849030277661503,0.24999999999655065,0.9330127018902279
98,0.7733773377337738,0.0,0.3951444118878192,0.3705904774493714,0.9829629131447034
99,0.7557755775577566,0.0,0.285475094181666,0.49999999999801514,1.0
100,0.7443030017287442,0.08,0.23566345751360399,0.6294095225467942,0.9829629131457309
101,0.7344020116297352,0.08,0.18027068508441468,0.7500000000000114,0.9330127018922127
102,0.7224579600817234,0.08,0.12376168550299986,0.8535533905914171,0.8535533905951305
103,0.7094137985227094,0.12,0.08371703641691085,0.9330127018895871,0.7500000000045592
104,0.6999842841427006,0.12,0.0778568438677271,0.9829629131443718,0.6294095225518666
105,0.6966839541096976,0.12,0.06195060694851402,1.0,0.5000000000032665
106,0.6919691969196928,0.44,0.06236919213059858,0.9829629131460627,0.37059047745444385
107,0.6932264655036939,0.44,0.12627319659550718,0.9330127018928536,0.2500000000010985
108,0.6936979412226933,0.44,0.409376308078694,0.8535533905960366,0.14644660940948917
109,0.6979412226936987,0.64,0.8031254360262313,0.7499999999993681,0.06698729810741583
110,0.6946408926606948,0.64,0.8491698060555323,0.6294095225531047,0.017037086855960004
111,0.6875687568756876,0.64,0.7460583228687038,0.5000000000045483,0.0
112,0.6889831840326894,0.64,0.6772708246128086,0.3705904774486538,0.017037086855488826
113,0.6990413327046991,0.64,0.5547648946560625,0.25000000000220846,0.06698729810650561
114,0.7224579600817234,0.64,0.5705316031812474,0.14644660941039545,0.14644660940305704
115,0.7617476033317625,0.64,0.6054137016882936,0.0669872981080567,0.24999999999952194
116,0.7887788778877884,0.64,0.6165759732105484,0.01703708685629174,0.37059047744565743
117,0.8431557441458435,0.64,0.7035021626901075,0.0,0.4999999999941701
118,0.836240766933837,0.48,0.7682433375191852,0.017037086855157146,0.6294095225501082
119,0.8239823982398238,0.48,0.8461001813869122,0.06698729810586479,0.7499999999966815
120,0.8170674210278173,0.48,0.7863820287428491,0.1464466094021507,0.8535533905886983
121,0.8057520037718064,0.92,0.5670433933305428,0.249999999998412,0.9330127018913025
122,0.7832783278327837,0.92,0.3977954513743547,0.3705904774444194,0.9829629131433766
123,0.764733616218765,0.92,0.31519464210966935,0.5000000000001644,1.0
124,0.7446173188747447,1.0,0.2773824473280313,0.6294095225488702,0.9829629131451746
125,0.7298444130127302,1.0,0.160876238314497,0.7499999999955715,0.933012701894776
126,0.726072607260726,1.0,0.14301660387888934,0.8535533905929369,0.8535533905936107
127,0.7183718371837187,0.88,0.05595088600530208,0.9330127018906617,0.7500000000026981
128,0.7152286657237155,0.88,0.02804520719966513,0.9829629131430448,0.6294095225568186
129,0.6855256954266857,0.88,0.018138691223664013,1.0,0.5000000000011173
130,0.6759390224736763,0.92,0.0283242639877215,0.9829629131455063,0.37059047745236784
131,0.6767248153386771,0.92,0.10283242639877216,0.9330127018954169,0.25000000000553835
132,0.7497564042118499,0.92,0.35607646155992745,0.853553390594517,0.14644660940796939
133,0.6892346377494891,0.8,0.7498255895074647,0.750000000003808,0.06698729810997922
134,0.6892346377494891,0.8,0.82782196176922,0.6294095225510286,0.017037086855403727
135,0.6892346377494891,0.8,0.8087065717873587,0.500000000002399,0.0
136,0.6801037246581809,0.0,0.6622017580577647,0.37059047745360585,0.017037086854161942
137,0.6801037246581809,0.0,0.5832286870378122,0.25000000000034717,0.06698729810758025
138,0.6801037246581809,0.0,0.6077856843867727,0.14644660940887572,0.14644660940457677
139,0.6988841741316993,0.0,0.6234128645179293,0.06698729811062004,0.2499999999950821
140,0.6988841741316993,0.0,0.6089019115389982,0.01703708685573546,0.37059047744773344
141,0.6988841741316993,0.0,0.6747593135203014,0.0,0.4999999999963194
142,0.7132484677039135,0.0,0.7314078414957443,0.017037086853830263,0.6294095225451561
143,0.7132484677039135,0.0,0.8081484582112459,0.06698729810693943,0.7499999999985429
144,0.7132484677039135,0.0,0.7777312683131017,0.14644660940367055,0.8535533905902181
145,0.6756404211849758,0.0,0.5738802846379237,0.2500000000002733,0.9330127018923771
146,0.6756404211849758,0.0,0.43672387330821827,0.3705904774464954,0.9829629131439328
147,0.6756404211849758,0.0,0.34965815543463097,0.4999999999950377,1.0
148,0.6377966368065384,0.0,0.32691502720803683,0.6294095225509462,0.9829629131446183
149,0.6377966368065384,0.0,0.24738384261197152,0.7499999999974329,0.9330127018937014
150,0.6377966368065384,0.0,0.2786382028742849,0.8535533905893118,0.8535533905972358
151,0.6180260883231177,0.0,0.07478721919910702,0.9330127018917362,0.7500000000008367
152,0.6180260883231177,0.0,0.044090972512906376,0.9829629131436011,0.6294095225547426
153,0.6011158258683014,0.0,0.02246407143853774,1.0,0.500000000006244
154,0.6011158258683014,0.0,0.02944049113994698,0.98296291314495,0.37059047745029183
155,0.6011158258683014,0.0,0.10004185851820846,0.9330127018943423,0.25000000000367706
156,0.5767876787678774,0.0,0.36151806892702665,0.8535533905929972,0.14644660940644966
157,0.5767876787678774,0.0,0.7750802288265661,0.7500000000019467,0.06698729810890458
158,0.5767876787678774,0.0,0.845123482628715,0.6294095225559806,0.01703708685673061
159,0.6382366808109379,0.36,0.778707967071299,0.5000000000002497,0.0
160,0.6378909319503401,0.0,0.6361099483744942,0.3705904774515298,0.01703708685471822
161,0.6378909319503401,0.0,0.589926049951165,0.250000000004787,0.06698729810501691
162,0.6378909319503401,0.0,0.6024836054137016,0.14644660940735593,0.14644660940609655
163,0.6896275341819904,0.0,0.6097390819031673,0.0669872981095454,0.2499999999969434
164,0.6896275341819904,0.0,0.6207618250313939,0.017037086857062345,0.3705904774427814
165,0.7033474776049036,0.56,0.6405748569833961,0.0,0.49999999999846867
166,0.7033474776049036,0.56,0.6966652713827264,0.017037086854386485,0.6294095225472323
167,0.7033474776049036,0.56,0.8073112878470768,0.06698729810801407,0.7500000000004042
168,0.7033474776049036,0.56,0.7466164364448165,0.14644660940519028,0.8535533905917378
169,0.671522866572372,0.48,0.5787637784289102,0.24999999999583344,0.9330127018898138
170,0.671522866572372,0.48,0.4160736709920469,0.37059047744857143,0.982962913144489
171,0.6365865157944373,0.92,0.3751918515417888,0.499999999997187,1.0
172,0.6365865157944373,0.92,0.351192967768941,0.6294095225459941,0.9829629131459452
173,0.6365865157944373,0.92,0.21710618110785543,0.7499999999992942,0.9330127018926269
174,0.56006600660066,0.92,0.1252964978373099,0.8535533905908315,0.853553390595716
175,0.56006600660066,0.92,0.05636947118738664,0.933012701889173,0.7500000000052764
176,0.56006600660066,0.92,0.030696246686200645,0.9829629131441573,0.6294095225526666
177,0.5418356121326426,0.92,0.021068787498255897,1.0,0.5000000000040947
178,0.5418356121326426,0.92,0.03334728617273615,0.9829629131443938,0.37059047744821577
179,0.5418356121326426,0.92,0.08762383144970001,0.9330127018932677,0.2500000000018157
180,0.5338676724815348,0.8,0.334589088879587,0.8535533905966223,0.14644660941007476
181,0.5338676724815348,0.8,0.7555462536626203,0.7500000000000853,0.06698729810782994
182,0.5338676724815348,0.8,0.8541928282405469,0.6294095225539045,0.017037086856174333
183,0.5542668552569547,0.0,0.7247104785823915,0.5000000000053764,0.0
184,0.568568285399969,0.0,0.6252267336402958,0.3705904774494537,0.017037086855274497
185,0.568568285399969,0.0,0.6015069066555043,0.25000000000292566,0.06698729810609155
186,0.568568285399969,0.0,0.6154597460583229,0.14644660941098103,0.14644660940247145
187,0.5936665095080946,0.12,0.6165759732105484,0.06698729810847076,0.24999999999880473
188,0.5936665095080946,0.12,0.6221571089716758,0.017037086856506067,0.37059047744485746
189,0.5931793179317935,0.24,0.6709920468815403,0.0,0.500000000000618
190,0.6871758604431872,0.4,0.7595228128924236,0.017037086854942762,0.6294095225493083
191,0.5931793179317935,0.24,0.8413562159899539,0.06698729810545073,0.7499999999959643
192,0.5931793179317935,0.24,0.7368494488628435,0.14644660940671006,0.8535533905932575
193,0.5641521294986647,0.56,0.6319240965536487,0.2499999999976948,0.9330127018908885
194,0.5641521294986647,0.56,0.5268592158504255,0.37059047744361945,0.9829629131431622
195,0.5641521294986647,0.56,0.4301660387888936,0.49999999999933625,1.0
196,0.5371994342291377,0.0,0.34812334310032095,0.6294095225480703,0.982962913145389
197,0.5371994342291377,0.0,0.3484023998883773,0.7499999999948544,0.9330127018951901
198,0.5371994342291377,0.0,0.23064043532858935,0.8535533905923514,0.8535533905941962
199,0.5091623448059095,0.0,0.14971396679224222,0.9330127018902475,0.7500000000034152
200,0.5091623448059095,0.0,0.07576391795730432,0.9829629131447136,0.6294095225505905
201,0.48200534339148193,0.0,0.05943909585600671,1.0,0.5000000000019454
202,0.48200534339148193,0.0,0.03599832565927166,0.9829629131457207,0.37059047745316775
203,0.48200534339148193,0.0,0.04506767127110367,0.933012701892193,0.24999999999995437
204,0.4561684739902563,0.0,0.08734477466164364,0.8535533905951025,0.14644660940855497
205,0.4561684739902563,0.0,0.17161992465466722,0.7500000000045252,0.06698729811039328
206,0.4561684739902563,0.0,0.29426538300544164,0.6294095225518285,0.01703708685561811
207,0.5389753261040391,0.24,0.45821124598855867,0.5000000000032271,0.0
208,0.53968253968254,0.48,0.5924375610436724,0.37059047745440576,0.017037086853947614
209,0.53968253968254,0.48,0.6740616715501604,0.25000000000106437,0.0669872981071662
210,0.53968253968254,0.48,0.6432258964699316,0.1464466094094613,0.14644660940399118
211,0.5928650007857938,0.0,0.6645737407562439,0.0669872981110341,0.2499999999943649
212,0.5928650007857938,0.0,0.6316450397655923,0.01703708685594979,0.3705904774469335
213,0.6817538896746815,0.75,0.6852239430724152,0.0,0.4999999999954912
214,0.6258997328304265,0.2,0.6383424026789452,0.01703708685549904,0.6294095225513843
215,0.6258997328304265,0.2,0.6296916422491977,0.06698729810652537,0.7499999999978257
216,0.6258997328304265,0.2,0.6790846937351751,0.1464466094030849,0.8535533905896324
217,0.5701555869872714,0.0,0.5964838844704897,0.24999999999955608,0.933012701891963
218,0.5701555869872714,0.0,0.4808148458211246,0.3705904774456955,0.9829629131437185
219,0.5701555869872714,0.0,0.4572345472303614,0.4999999999942096,1.0
220,0.5001728744303002,0.0,0.5530905539277242,0.6294095225501463,0.9829629131448328
221,0.5001728744303002,0.0,0.544579321892005,0.7499999999967157,0.9330127018941154
222,0.5001728744303002,0.0,0.28463792381749686,0.8535533905887261,0.8535533905978214
223,0.4565299387081567,0.0,0.19673503557974048,0.9330127018913221,0.7500000000015539
224,0.4565299387081567,0.0,0.12683131017161992,0.9829629131433868,0.6294095225555425
225,0.4565299387081567,0.0,0.07994976977814985,1.0,0.49999999999979616
226,0.4353292472104351,0.0,0.03781219478163807,0.9829629131451644,0.37059047745109175
227,0.4353292472104351,0.0,0.04046323426817357,0.9330127018947563,0.25000000000439426
228,0.4353292472104351,0.0,0.09083298451234827,0.8535533905935828,0.14644660940703524
229,0.42393525066792437,0.0,0.2045486256453188,0.7500000000026639,0.06698729810931864
230,0.42393525066792437,0.0,0.2293846797823357,0.6294095225567805,0.017037086856944994
231,0.42393525066792437,0.0,0.3348681456676434,0.5000000000010778,0.0
232,0.5851013672795857,0.4,0.6615041160876238,0.37059047745232976,0.01703708685450389
233,0.5732673267326738,0.0,0.6640156271801311,0.25000000000550415,0.0669872981046028
234,0.5732673267326738,0.0,0.5582531045067671,0.14644660940794152,0.14644660940551096
235,0.6645607417884647,0.0,0.627738244732803,0.06698729810995946,0.24999999999622624
236,0.6645607417884647,0.0,0.6303892842193386,0.017037086855393513,0.3705904774490095
237,0.6926606946408929,0.0,0.6347146644342123,0.0,0.4999999999976405
238,0.6926606946408929,0.0,0.5562997069903725,0.017037086854172157,0.6294095225464322
239,0.6926606946408929,0.0,0.5692758476349937,0.06698729810759996,0.749999999999687
240,0.6926606946408929,0.0,0.5463931910143714,0.1464466094046047,0.8535533905911522
241,0.6457331447430463,0.0,0.5127668480535789,0.24999999999511624,0.9330127018893997
242,0.6457331447430463,0.0,0.4340728338216827,0.3705904774477715,0.9829629131442748
243,0.6457331447430463,0.0,0.3197990791125994,0.49999999999635886,1.0
244,0.6195819581958202,0.0,0.25170922282684527,0.6294095225451943,0.9829629131461596
245,0.6195819581958202,0.0,0.2092925910422771,0.749999999998577,0.9330127018930409
246,0.6121483576929125,0.0,0.11664573740756244,0.8535533905902459,0.8535533905963015
247,0.6121483576929125,0.0,0.051765034184456535,0.9330127018923968,0.7499999999996926
248,0.6121483576929125,0.0,0.029859076322031535,0.982962913143943,0.6294095225534665
249,0.6121483576929125,0.0,0.020650202316171342,1.0,0.5000000000049228
250,0.6127927078422135,0.0,0.026370866471326918,0.982962913144608,0.3705904774490157
251,0.6127927078422135,0.0,0.09543742151527837,0.9330127018936817,0.2500000000025329
252,0.6156687097281162,0.0,0.34379796288544723,0.8535533905972079,0.14644660941066034
253,0.6156687097281162,0.0,0.7321054834658853,0.7500000000008025,0.066987298108244
254,0.6156687097281162,0.0,0.8454025394167712,0.6294095225547045,0.017037086856388717
255,0.6887002986012889,0.0,0.7134086786661086,0.5000000000062045,0.0
256,0.5851013672795857,0.4,0.6615041160876238,0.3705904774502537,0.01703708685506017
